Ticker,Daily Return_mean,Daily Return_std,Cumulative Return_mean,30 Day MA_mean,30 Day STD_mean,30 Day EMA_mean,RSI_mean,Bollinger High_mean,Bollinger Low_mean,Volume_mean,Principal Component 1,Principal Component 2,Cluster,Cluster_som,Cluster_kmeans,Cluster_dbscan,Cluster_agglomerative,Cluster_gmm,Cluster_hierarchical,Cluster_spectral
ALB,-0.0023207883625953,0.0304376466392941,-0.1167612658558717,195.49831891412288,13.399173787263289,194.9257954786925,43.09729992185567,222.29666648864944,168.69997133959632,2357914.027149321,-0.3107765498602859,-4.332220394350629,2,8.0,0,0,0,1,3,0
ALGN,-0.0002684414343935,0.0311397737687386,0.4265596971052937,305.61393562420466,21.677513107442564,305.0290229696513,49.4568069699064,348.96896183908973,262.2589094093195,892426.2443438914,3.2492770782823124,-1.1876841211687337,2,24.0,1,0,0,1,3,1
ALL,0.0003883379365471,0.0167254780786274,-0.1220026244780399,114.4648511434932,4.129169068534071,114.67348557691923,52.836540478984496,122.72318928056131,106.20651300642506,1788785.9728506787,-0.5894482559437856,-0.2051462913668769,2,13.0,0,0,0,2,6,0
ALLE,0.0004613204824467,0.016731212250635,0.0255907466717934,108.1628893729968,3.881889369486036,108.20966598205136,50.72846546371931,115.92666811196888,100.39911063402472,811916.2895927601,-0.5768770807247728,-0.0212657178439479,2,19.0,0,0,0,2,6,0
AMAT,0.0017380280470511,0.0202114650775011,0.4080921027306939,131.59297069244616,5.102679966033672,131.54863318056684,54.19259329497493,141.79833062451348,121.38761076037882,5882247.963800905,0.6271380206115194,2.397265844626576,0,9.0,0,0,0,5,6,0
AMCR,-0.0004644616156828,0.0133977614245949,-0.1453451210704244,9.548349253192749,0.2292109421016369,9.556307468316204,47.4128051369988,10.00677113739602,9.089927368989471,7791638.009049774,-2.890808894729702,-0.8739413442158911,3,18.0,0,0,0,0,5,0
AME,0.0006491200338979,0.0112356612211805,0.0709945106726955,148.09690988808197,3.35265464492989,148.1898446060972,53.12545732239324,154.80221917794174,141.39160059822217,967372.3981900451,0.1071323152786456,0.5410415109500156,2,2.0,0,0,0,2,6,0
AMGN,0.000998358054207,0.0132493293088953,-0.0287337062277347,239.7867172747536,6.99834211552995,239.9813990753181,52.8222950390816,253.7834015058135,225.79003304369363,2453870.588235294,1.3419512358265822,-0.115752245820929,2,8.0,0,0,0,5,3,0
AMP,0.0004911254378111,0.0162081846582884,0.0691892142957595,322.5151258511781,10.985265525384555,322.55517913547425,54.17310369099873,344.48565690194715,300.54459480040896,531134.3891402715,2.7328172611774537,-0.5366942294323311,2,17.0,1,0,0,1,3,1
AMT,0.000265163866328,0.0169572214081982,-0.0997869225670473,185.4458300284131,6.818355939906264,185.69341166087943,49.78185665508212,199.08254190822564,171.80911814860056,2150366.515837104,0.2311148722333381,-1.0919848728295254,2,2.0,0,0,0,5,3,0
ANET,0.0029079593667777,0.0293286150386181,0.4601279199381413,169.7770632333885,9.205998842746636,170.00741888583042,57.73448793812093,188.18906091888175,151.36506554789523,2656348.4162895926,2.0643115309129576,3.3245579464836545,2,2.0,0,0,0,5,6,0
ANSS,0.001497560359027,0.0207329268509603,0.2933578768595417,305.43663504990343,11.67471716600754,305.2828909468932,51.51353624296768,328.7860693819185,282.0872007178883,533864.2533936652,2.954334720094037,0.3600378655858465,2,24.0,1,0,0,1,3,1
AON,-0.000343772601944,0.0125995702053272,0.0803738061993533,320.11958172137923,8.109833368428419,319.76485193376897,50.96551251916839,336.33924845823606,303.89991498452235,856504.5248868779,2.0775636207543493,-1.3659952427434436,2,17.0,1,0,0,1,3,1
AOS,0.0010295073214904,0.0141738135773865,0.2095676944973603,68.37332504237939,2.09737432627016,68.40841575849129,54.46819398996418,72.5680736949197,64.17857638983907,997056.1085972852,-0.5661347443711536,1.7642239196497225,2,11.0,0,0,0,0,7,0
APA,-0.0004059452173649,0.0235419788036167,-0.1196138286082604,37.33308017552349,1.942369759291788,37.29095263106251,47.91445489925429,41.21781969410706,33.44834065693991,4866033.936651584,-2.2837561846498167,-1.103797984054223,0,1.0,0,0,0,0,7,0
APD,2.204689316893228e-05,0.0151608021254648,-0.0641703586362615,279.4117243656026,7.711018479804503,279.3590104858776,50.68764094747697,294.8337613252116,263.9896874059936,944158.371040724,1.4685459326125658,-1.4533489657637806,2,15.0,1,0,0,2,3,1
APH,0.0010209979463789,0.0116651003615642,0.0946951110653457,81.5218888123111,2.084391246931725,81.60681223562726,55.44075198329628,85.69067130617455,77.35310631844764,2596803.619909502,-0.5476803708899155,1.5808950217615552,2,3.0,0,0,0,0,7,0
APTV,-0.0008156564119595,0.0209337015107775,0.0622497246846598,100.34496090343816,4.562011975835539,100.16763558344576,47.387965901015605,109.46898485510924,91.22093695176709,2071914.0271493213,-1.1685530528294454,-1.2848782602464537,2,13.0,0,0,0,2,6,0
ARE,-0.000800978087764,0.0224467006238598,-0.1683468743983443,115.63381159395472,5.634956673134679,115.72199835969823,46.264541753361264,126.9037249402241,104.36389824768538,1149687.3303167422,-1.2305828123428668,-2.2943926632861795,2,19.0,0,0,0,2,6,0
ATO,0.0001509534359115,0.0116434760617406,0.0436246811641478,111.34279694478076,2.272648944369437,111.33965409026864,50.57811567657144,115.88809483351965,106.79749905604189,927891.85520362,-0.7235747729119406,-0.0630860985374338,2,19.0,0,0,0,2,6,0
AVB,0.0004105194261894,0.0136782053524675,0.1193671253594548,171.68949773912155,4.896057524611554,171.67809339693864,52.04155127464077,181.48161278834468,161.89738268989848,755219.0045248868,0.4288077656065848,0.1621710758862387,2,2.0,0,0,0,2,3,0
AVGO,0.0031138356345022,0.0206055029537981,0.4802051336172677,765.9948836612846,32.481880011962126,767.2458965011795,57.756560581230055,830.9586436852088,701.0311236373603,2719740.7239819006,10.846850451465702,0.2303409079405866,2,16.0,1,1,1,3,1,1
AVY,0.0005658093701564,0.0136216520594293,-0.0127195254821743,176.11468467654865,4.405477076617105,176.25585664387867,53.1397731710146,184.92563882978288,167.30373052331444,509123.07692307694,0.3977955411093936,0.0237630907500426,2,2.0,0,0,0,2,3,0
AWK,-0.0004697257275086,0.0134771453985706,-0.0931860804114338,136.74115998281073,4.051807979553411,136.80903412680945,46.943286090194725,144.84477594191756,128.63754402370392,1096255.2036199097,-0.8610397809066298,-1.6379109004850996,2,19.0,0,0,0,2,6,0
AXON,0.0016568590639037,0.0234161186049549,0.2472568956967983,205.96496426911736,8.63796327586785,206.06733255328805,54.34216449717096,223.24089082085305,188.68903771738164,752195.0226244344,1.717185153353346,1.264951982098658,2,8.0,0,0,0,5,3,0
AXP,0.0003108975769245,0.0150113417246021,0.1187835176012535,160.40041459257606,5.861730566477446,160.4457084653401,51.46778988759484,172.12387572553098,148.67695345962116,3050935.746606335,0.2267567047539845,0.054955793311086,2,2.0,0,0,0,5,6,0
BA,0.0010026516842267,0.01705934619518,0.0867627815098378,209.68632566011868,8.346931801477691,210.1179336507537,52.59687836966856,226.38018926307407,192.99246205716327,5514140.7239819,1.1113858151847549,0.294820609788935,0,8.0,0,0,0,5,3,0
BALL,0.0004031205250645,0.0206856674544181,0.0401729218985851,53.04263200716735,2.0177394053353743,53.0711225770692,50.3424561426996,57.078110817838095,49.0071531964966,1879517.194570136,-1.4250523768530334,0.1884533373827772,2,11.0,0,0,0,0,7,0
BAX,8.596288081612543e-05,0.0179770996823269,-0.19777013426157,39.512338289631984,1.8428148986716837,39.6106863065601,48.95268953078102,43.197968086975344,35.82670849228861,5113725.791855204,-2.163131747630473,-0.7642970487766864,0,1.0,0,0,0,0,7,0
BBWI,0.0002677039849065,0.0258700430817703,-0.1567914811733987,35.7780354320014,1.9471229070255849,35.85425520216346,47.16527661687897,39.67228124605258,31.883789617950235,3593346.606334842,-2.1766633784261606,-0.95632572278529,0,6.0,0,0,0,0,7,0
BBY,-0.0001282677800121,0.0168493280639322,-0.0458851914580992,72.60285217031993,2.537329322640815,72.638114923278,47.91136778770123,77.67751081560156,67.5281935250383,2463479.185520362,-1.5664941877024994,-0.8149239066367029,2,10.0,0,0,0,0,7,0
BDX,7.989391350302943e-05,0.0121933429807694,-0.0007334411174773,251.6669135575561,6.509790164623998,251.62554729487923,49.551148101557125,264.68649388680404,238.64733322830807,1257593.2126696832,1.075314379229986,-1.1759818947675322,2,15.0,0,0,0,2,3,1
BEN,1.3550260591351094e-05,0.0170771816598219,-0.0121478986291086,25.428697108790885,1.0548160051023987,25.432762078986283,47.2297314494113,27.538329118995684,23.31906509858609,3156162.895927602,-2.213474823759046,-0.4535656146227665,2,6.0,0,0,0,0,7,0
BG,0.0003993275381198,0.0181655740866921,0.0788178904518374,98.58092426512935,2.662425432068332,98.54257647059735,51.488395351445526,103.90577512926602,93.25607340099268,1388455.6561085973,-0.7081237766308361,0.2850537597808363,2,12.0,0,0,0,2,6,0
BIIB,-0.0004281425360887,0.013748452879553,-0.009654924964912,272.5353255489113,8.350636930982043,272.4376577035039,46.49271069288245,289.23659941087544,255.83405168694728,1017435.7466063348,1.1275068406346327,-2.188097721887153,2,15.0,1,0,0,2,3,1
BIO,-0.0014600989695296,0.0222731537018542,-0.0890570178315669,394.83446690716175,16.739764081749097,394.3503519109741,46.202080065164495,428.3139950706599,361.3549387436635,221539.36651583712,2.800309739931111,-4.128545281739874,2,20.0,1,0,1,1,2,1
BK,0.0002628499795759,0.0157120802203611,-0.0079132188215968,43.55025631083263,1.4470717892276608,43.57232144501958,52.804644902650445,46.44439988928794,40.65611273237731,4845275.113122172,-1.613358997065779,0.5443130842904192,0,1.0,0,0,0,0,7,0
BKR,0.0004127461797615,0.0168308969901652,0.1437353579931733,31.48138865619044,1.054557126034846,31.440581820653698,52.97823929222095,33.59050290826013,29.372274404120745,6905867.42081448,-1.619672385677161,1.2180776516943417,0,18.0,0,0,0,0,5,0
BLK,0.0006585218530359,0.0136044628282017,-0.022107811462474,668.7831191763439,24.37514184353445,669.7133040536555,52.06468176363778,717.5334028634128,620.032835489275,629980.0904977375,7.571342544461379,-2.978369871849764,2,16.0,1,0,1,3,1,1
BMY,-0.0014096700934133,0.0120025237281758,-0.1304812081618018,60.56568534183646,1.4430955479367922,60.532012269678205,42.11656803548131,63.45187643771004,57.67949424596288,10528254.298642537,-2.856933323073017,-2.443595821344464,3,18.0,0,0,0,4,5,0
BR,0.0016539765946779,0.0118490654728362,0.2500397462721116,161.17389090467543,4.6244674602104245,161.20996928655538,57.98157386727348,170.42282582509628,151.92495598425455,545092.3076923077,1.1546221648410775,2.3609377440895534,2,2.0,0,0,0,2,6,0
BRO,0.0009852282553208,0.0122830827179569,0.1863787849954236,65.62625669016198,1.6852079128009554,65.61224710383998,55.85413003011974,68.99667251576389,62.25584086456007,1212320.3619909503,-0.5871479122872301,1.942267187635981,2,11.0,0,0,0,0,7,0
BSX,0.0009519297826386,0.0127448467719448,0.128820157424711,51.35035138712749,1.2017504177382456,51.3777870473907,54.52335798011155,53.75385222260399,48.946850551651,7940470.588235294,-1.184391962309282,1.7596442580511942,3,18.0,0,0,0,0,5,0
BWA,-0.0006438874557553,0.020445037873678,0.1412720866917966,40.15863366910955,1.5511063247797698,40.09275603288335,48.6904278491486,43.26084631866908,37.05642101955001,2457169.8009049776,-1.883667900069016,-0.3492804850316989,2,22.0,0,0,0,0,7,0
BX,0.001729683991865,0.0214062031413208,0.3158395278414436,93.16446337807773,4.610767180440427,93.22624154931208,54.76173544758236,102.38599773895858,83.94292901719686,4809573.30316742,0.0979920502386086,2.3472451139012027,0,23.0,0,0,0,5,5,0
BXP,0.0004812079438669,0.0275416841755731,-0.0914930541205287,55.78820148600352,3.208642939478461,55.855861771847565,50.04079267420068,62.20548736496045,49.3709156070466,1690838.4615384615,-1.4727131902475334,-0.3796653379742556,2,11.0,0,0,0,2,7,0
C,0.0003331673419133,0.0164112376678858,0.0188317404472653,43.740919901990246,1.567234749957025,43.76379440670196,50.03553947350726,46.87538940190429,40.6064504020762,17507147.05882353,-2.1598354298542075,0.5013182968099422,1,5.0,0,0,0,4,4,0
CAG,-0.000916964219835,0.0114534220721767,-0.1490956112628379,31.4242619679884,0.7825594849490911,31.456480735458587,45.2505509532167,32.98938093788658,29.859142998090213,4250357.918552036,-2.7260457539257343,-1.6706328330133948,0,6.0,0,0,0,0,7,0
CAH,0.0012640695494373,0.0130116309599614,0.1699640818116271,85.59485133819811,2.796140557995741,85.65766283997279,56.329445852365865,91.18713245418958,80.00257022220663,2231285.067873304,-0.2250491549749058,2.029975598654259,2,3.0,0,0,0,0,7,0
CARR,0.0013048827975416,0.0185726249264835,0.2068140501591205,48.51079330501873,1.987144936036205,48.527560601211256,55.38104090042895,52.48508317709114,44.53650343294632,5061704.524886878,-0.8297276047412597,2.179133457959461,0,1.0,0,0,0,0,7,0
CAT,0.0010307252090639,0.0183964380024763,0.0549041440750377,242.92213562379956,9.36625464649254,243.04718216165983,52.98719689807046,261.6546449167846,224.1896263308145,2981660.180995475,1.6496188556620917,0.0154637193438279,2,8.0,0,0,0,5,3,0
CB,0.0003667259403131,0.0122767161374477,-0.0642140929501696,201.98180025771012,4.810279965952838,202.05904182188655,51.13957917685309,211.6023601896158,192.3612403258045,1811591.85520362,0.446858204093097,-0.6471494837921791,2,8.0,0,0,0,2,3,0
CBOE,0.0016148625025994,0.0112699123206416,0.1816649902338117,143.5780222103067,3.406011179638318,143.69804677088055,59.44466949439515,150.39004456958335,136.76599985103007,705293.2126696833,0.8497408518168204,2.486184499202569,2,2.0,0,0,0,2,6,0
CBRE,0.0003675211218357,0.0179273255838572,0.0027971621711456,78.50167426545157,3.385373154469975,78.57171948389178,51.40777585778227,85.27242057439152,71.73092795651161,1728351.5837104071,-1.0037849621940442,0.1031050594321029,2,10.0,0,0,0,2,7,0
CCI,-0.0005412014124025,0.0171705631569523,-0.1719299503302139,108.35597470313716,4.205563687971161,108.48472151627664,45.43970650949267,116.76710207907946,99.94484732719482,3020506.787330317,-1.4621269103843004,-2.0522760780094225,2,7.0,0,0,0,5,6,0
CDNS,0.0018828122544142,0.0173825566780103,0.4475168160820192,225.2313243077711,7.526343010969289,225.1709244551123,55.43741102911231,240.2840103297097,210.17863828583253,1646036.1990950226,2.2132871140239425,2.2572779708212445,2,8.0,0,0,0,2,3,0
CDW,0.0005100925722703,0.0154377739066634,0.0980857022456912,192.1345179032776,5.940140122678945,192.0560893942028,54.92197206677763,204.01479814863544,180.2542376579197,805505.4298642534,0.9169111414796426,0.4499114186169467,2,2.0,0,0,0,2,3,0
CE,0.0014016369736733,0.0198545092976898,0.1846634700507579,115.2284669234562,4.722105569764417,115.31615882432487,55.25674634272194,124.67267806298504,105.78425578392738,1163461.5384615385,0.2737682006122833,1.6592012390219404,2,19.0,0,0,0,2,6,0
CEG,0.0015618247396047,0.016667893978438,0.2008302369283854,94.620139643006,3.211211351879455,94.5883154520892,56.89093622293581,101.04256234676492,88.19771693924712,1972119.457013575,0.0625138984950525,2.278359903192328,2,13.0,0,0,0,2,6,0
CF,-0.000109637642693,0.019922731955607,-0.0546863417145977,75.28106188997064,3.056169747210888,75.21486269692187,49.2636718410696,81.39340138439242,69.16872239554887,2431933.031674208,-1.4249931753826095,-0.7046189149497067,2,10.0,0,0,0,2,7,0
CFG,-0.0006552191828491,0.0270127126149335,-0.2398220276014473,28.33525975574016,1.753927593904126,28.361233393885925,47.341393280945866,31.84311494354841,24.827404567931907,6826212.21719457,-2.7276127237214234,-1.6885287309353372,0,18.0,0,0,0,0,5,0
CHD,0.0006871200363214,0.0113149361384023,0.1349997933910358,90.68527600847938,2.008420015963789,90.71416706566224,53.45183123203739,94.70211604040696,86.66843597655179,1444129.4117647058,-0.5681741443506831,1.1219335951210914,2,12.0,0,0,0,2,6,0
CHRW,-0.0005934089497111,0.0155386914940585,0.0375662042314991,91.24247627085693,2.5847932953218176,91.17893197320484,46.95652819556023,96.41206286150054,86.07288968021327,1095353.3936651584,-1.3758595957553033,-1.1043890824262004,2,12.0,0,0,0,0,6,0
CHTR,6.812992299608426e-05,0.0199503562013033,0.1251884485541193,385.0957930667009,14.638970080303816,384.1030769446506,50.70447715804703,414.3737332273084,355.8178529060932,1104793.665158371,3.447438936781952,-1.6276226093627828,2,17.0,1,0,1,1,2,1
CI,0.0002851360536775,0.019781600011212,-0.1231306147264915,276.2492566875383,8.836530643393992,276.32348681483364,50.27103692390524,293.9223179743263,258.5761954007503,1706987.7828054298,1.45169801130641,-1.610782608050438,2,4.0,1,0,0,5,3,1
CINF,-0.0006945466120448,0.0146382992775022,0.023210524201306,103.2952885404791,3.233557053050469,103.2400520178024,47.642184399839415,109.76240264658004,96.82817443437816,682551.1312217194,-1.1725352430208256,-1.1760406550666176,2,12.0,0,0,0,2,6,0
CL,0.0004832813746145,0.0095715867343858,-0.0318781189974549,73.47577603945726,1.5286360520387945,73.560268165998,51.9371587368147,76.53304814353483,70.41850393537966,4615404.524886878,-1.2623705354057928,0.4458219605802623,0,14.0,0,0,0,0,5,0
CLX,-0.0001021454501334,0.0144691973389311,0.0718596251137146,145.15845237720427,4.930071889252056,145.2440589975838,49.624518318719375,155.0185961557084,135.29830859870015,1329020.814479638,-0.2408052541781272,-0.5671926149354469,2,2.0,0,0,0,2,6,0
CMCSA,0.0007251185944925,0.0148486487153279,0.1845593694690647,40.34911389473157,1.0829855009847622,40.31844108398235,53.83177106297204,42.51508489670109,38.18314289276204,18511622.62443439,-1.7247455900942703,1.919712613516556,1,5.0,0,0,0,4,4,0
CME,0.0008548116654819,0.0108661996371751,0.1803500201728818,186.64954297970505,4.100666971617769,186.59374047225893,54.70337755844459,194.85087692294056,178.44820903646948,1544083.257918552,0.8780110056645295,1.067182153759567,2,2.0,0,0,0,2,3,0
CMI,7.575159587207588e-05,0.0154407369199103,-0.0175119895685946,227.66362932069987,7.163294916484184,227.76732725189717,50.28018284840686,241.99021915366825,213.3370394877315,913770.1357466064,0.8746013452075816,-1.0929660718169036,2,8.0,0,0,0,2,3,0
CMS,-7.677063615713603e-05,0.0125345343100203,-0.0666590208925401,56.71797000948301,1.2978403116675163,56.76045186443398,48.92182328033834,59.31365063281804,54.12228938614797,2204121.2669683257,-1.7752439567256473,-0.5070093495754451,2,11.0,0,0,0,0,7,0
CNC,0.0002026070709564,0.0163227625747125,-0.1440098639033319,68.26277683770135,2.073623310620423,68.35572941318057,49.2237164249364,72.41002345894219,64.1155302164605,3326366.515837104,-1.63292094839269,-0.6324836892513567,0,14.0,0,0,0,0,7,0
CNP,5.743649119858201e-05,0.0122826857194749,-0.0139964700181993,27.990293031867992,0.6703020606198117,28.00423766987675,50.00957152293056,29.330897153107617,26.649688910628367,4135322.624434389,-2.054448009670084,0.1031976359152412,0,6.0,0,0,0,0,7,0
COF,0.0007609632463788,0.0189757564133613,0.1385998053950957,101.69411436745484,5.218870283658196,101.71980814581596,50.60612241740176,112.13185493477124,91.25637380013843,2742635.746606335,-0.4111019438730968,0.4852318883799253,2,13.0,0,0,0,5,6,0
COO,0.0006093985824087,0.0144138547549237,0.0736229176145324,89.05295613261549,2.758350450735997,89.08577851781116,51.23544103479075,94.56965703408748,83.5362552311435,1176394.5701357466,-0.7612199714166612,0.4687928572293376,2,12.0,0,0,0,2,6,0
COP,0.0004408602061694,0.0173210305539391,-0.0005235176995965,107.3771920688911,3.502244096742952,107.30767885141684,51.55130721173455,114.38168026237702,100.3727038754052,5747582.805429865,-0.7737218318227013,0.1250698172090798,0,9.0,0,0,0,4,5,0
COR,0.0012528620671519,0.0096492666154747,0.1035794299668715,175.6743527672769,4.252116380774788,175.8186142510337,57.30567281803536,184.1785855288265,167.17012000572734,1404153.8461538462,0.9418659536117792,1.557567263914171,2,2.0,0,0,0,2,3,0
COST,0.001387971950549,0.0110210473352796,0.2001208654229831,516.7636023197779,11.366629358808602,517.0415612857753,57.06377305104281,539.4968610373951,494.0303436021607,1849490.4977375565,5.5575595044585775,0.1063844018359346,2,20.0,1,0,1,1,2,1
CPAY,0.0014776298241172,0.0168719226209766,0.3098493876322573,235.8554120324136,8.587205432180719,235.92695589729377,55.60085200144941,253.02982289677504,218.6810011680522,518717.1945701357,2.1907891389928045,1.5071507637484218,2,8.0,0,0,0,5,3,0
CPB,-0.0006163169603531,0.0136202315224819,-0.1552473080609347,45.78190921708649,1.1823097480502371,45.85303950102408,47.21584117082632,48.14652871318697,43.41728972098602,2662850.226244344,-2.2863239600769902,-1.3425142725147958,2,22.0,0,0,0,0,7,0
CPRT,0.0016877051335403,0.0133200261779802,0.4002169177189127,42.00660717965611,1.226964147883568,42.00202211816581,58.00990559605847,44.46053547542324,39.55267888388897,4202863.348416289,-0.4188416601903398,3.543230095442361,0,1.0,0,0,0,0,7,0
CPT,-0.0006855508339234,0.0148092520656168,-0.0500865563939222,101.23222958433864,3.299593014290843,101.2026386611558,47.431698855086886,107.8314156129203,94.63304355575694,846829.4117647059,-1.298418636098786,-1.415965604482594,2,12.0,0,0,0,2,6,0
CRL,-8.70881233560221e-05,0.0213258140551485,-0.0732310428763304,203.9543453809183,8.478012683868279,204.0570251654716,50.28779307701446,220.91037074865483,186.9983200131817,522031.6742081448,0.588020465410223,-1.4108145065034383,2,8.0,0,0,0,5,3,0
CRM,0.0021065382977463,0.0178978980869984,0.559403644317494,203.74123262201135,8.0821179464581,203.94485918414307,56.581798112497765,219.9054685149276,187.5769967290952,6056534.389140272,2.121670135588832,3.08279528965588,0,0.0,0,0,0,5,3,0
CSCO,0.0004296513844631,0.012887478444673,0.0893437790913954,49.700729068623765,1.3237746016910188,49.66743154214585,53.257577747958365,52.34827827200581,47.05317986524173,18802475.56561086,-1.834397899017271,1.3431742259911073,1,5.0,0,0,0,4,4,0
CSGP,0.0007112928357322,0.016931644672105,0.0151724856192819,78.26740002179038,3.06691037349504,78.34447071716932,53.38616584761384,84.40122076878045,72.1335792748003,2255436.1990950224,-0.8182401202206969,0.7077286766031533,2,10.0,0,0,0,2,7,0
CSX,0.0005564447760098,0.0124196143592553,0.0264064102096846,30.860662360212924,0.7980059359677609,30.88892717709036,53.19937429073836,32.456674232148444,29.2646504882774,12974551.13122172,-1.9380478929486205,1.2110440258634176,3,5.0,0,0,0,4,5,0
CTAS,0.0014600965596129,0.0119381021157689,0.1028099945783777,479.1236739306788,10.219845504849038,479.6994201765931,57.64648242285136,499.5633649403769,458.6839829209807,373809.04977375566,5.018726550548158,0.1081487063472436,2,20.0,1,0,1,1,2,1
CTRA,0.000453539272353,0.017680450769712,0.1567272122032903,25.138682122036343,0.7669425288768521,25.10131703686579,51.01415617418223,26.672567179790047,23.60479706428264,7174583.710407239,-1.82076182480484,1.0102465663561,0,18.0,0,0,0,0,5,0
CTSH,0.0006602313548635,0.0138802904511697,0.1557171799790028,64.29733263191235,1.843292887962895,64.28397829609892,51.36489814672244,67.98391840783813,60.61074685598656,3561403.619909502,-1.0762028789229303,0.9719752508720104,0,14.0,0,0,0,0,7,0
CTVA,-0.001018465107323,0.0159163386830717,-0.0777763193800964,54.54282261314795,1.613836034454477,54.4846972704771,45.15391808986867,57.770494682056906,51.31515054423899,3706083.257918552,-2.331889616393832,-1.7579924909146318,0,1.0,0,0,0,0,7,0
CVS,-0.00034647759652,0.0158454697386545,-0.2060846406020962,70.80306259316377,2.3323707760481738,70.9171621517813,48.467686561774514,75.46780414526012,66.13832104106741,8396789.592760181,-2.0259374387715705,-1.193827487452768,3,18.0,0,0,0,4,5,0
CVX,-0.0003463068756982,0.0139771216938556,-0.0718330982295983,153.45227683226986,4.275755382146677,153.41301882710462,49.5942920600336,162.00378759656323,144.90076606797652,8554931.674208146,-0.6865812944769367,-1.016272029821159,3,9.0,0,0,0,4,5,0
CZR,-0.0001480625543218,0.0283708709348643,0.1309214241445803,48.12914772781671,2.676793805179737,48.05064633787343,48.11974818791387,53.48273533817618,42.77556011745724,2914408.1447963803,-1.6572622932598062,-0.3484626419997406,2,22.0,0,0,0,2,7,0
D,-0.0006470020028719,0.0149551122282894,-0.1779682434579657,48.47640441445744,1.7354218455818684,48.52714365370953,46.214737846774206,51.94724810562117,45.0055607232937,4849338.914027149,-2.3896153348914457,-1.5908535664301655,0,1.0,0,0,0,0,7,0
DAL,0.0003837546737619,0.018721218448855,0.1811917077847215,38.07251284960348,1.9998477649464483,38.068972861915626,51.19859867837945,42.07220837949638,34.07281731971059,9874783.71040724,-1.6495164975228225,1.009710210434819,3,18.0,0,0,0,4,5,0
DAY,-0.0003907557533028,0.021605763942434,0.1087163483488718,68.60459737360567,2.729943082033304,68.4825011053921,49.12769291996391,74.06448353767229,63.14471120953906,1290675.5656108598,-1.373231959158029,-0.4283442652242628,2,11.0,0,0,0,2,7,0
DD,0.0002294808858463,0.0145346604690677,0.0559175515105678,70.51857062177241,1.896304501294344,70.48545195209797,51.45464230602041,74.3111796243611,66.72596161918372,2971255.6561085973,-1.2127759308671802,0.3509228252578611,2,3.0,0,0,0,0,7,0
DE,3.479451437113079e-05,0.0171092105319685,-0.0677508512490422,390.7430408782729,12.502624029114562,390.8401832131328,48.79114223432918,415.748288936502,365.7377928200438,1640638.4615384615,2.976963326362312,-2.4245945210612843,2,20.0,1,0,1,1,2,1
DECK,0.0022922848746041,0.0205010412056039,0.3500957430922157,507.7037552823488,20.625790713039013,508.6094418977993,57.98049438984759,548.9553367084269,466.4521738562708,389588.2352941177,6.66726133200258,0.8394057660644387,2,20.0,1,0,1,1,2,1
DFS,0.0002325332114427,0.0221279666002788,0.0417944963894373,97.43698737258106,5.136491870891867,97.48533739572532,51.97002431839505,107.7099711143648,87.16400363079731,2258060.633484163,-0.6323950329861184,0.0160456233540615,2,13.0,0,0,0,2,6,0
DG,-0.0021158501205387,0.0228725581642206,-0.328923911307544,168.7151265174555,8.658116632855997,168.99932584387795,44.248500790195465,186.0313597831675,151.3988932517435,3100757.0135746608,-1.1233442967293477,-4.243818628677323,2,2.0,0,0,0,5,6,0
DGX,-0.000129609113111,0.0114622027563816,-0.1230425561828511,132.8668715947354,3.405893149487837,133.02948020794554,48.5610383729332,139.6786578937111,126.05508529575972,945828.0542986426,-0.7918321723551883,-1.188527602670952,2,19.0,0,0,0,2,6,0
DHI,0.0020598457876497,0.0177933254705462,0.2649104798871817,110.06876933240244,4.8499412880311885,110.2973511490652,56.61258174068518,119.7686519084648,100.36888675634006,2881141.628959276,0.5264750479160982,2.629756685567338,2,7.0,0,0,0,5,6,0
DHR,0.0001499464879335,0.014866837935852,-0.0669966293976245,216.25197177846687,6.615739078518948,216.4301855694764,49.73848423552453,229.4834499355048,203.02049362142895,3191505.488687783,0.5488654410737215,-1.1491262305928958,2,8.0,0,0,0,5,3,0
DIS,-0.0006463465839724,0.0164145346768207,0.0202846669482497,91.45452222522027,3.1098670826621486,91.3141986339421,46.26334449172398,97.67425639054458,85.23478805989599,12989542.081447965,-1.8242050749354808,-1.0731332632089905,3,5.0,0,0,0,4,4,0
DLR,0.0011770837866865,0.0198727127415452,0.1432839233703333,109.9556610740328,4.421734256965388,109.9539129326091,54.77457009425655,118.79912958796358,101.11219256010202,2455635.746606335,0.004757323052047,1.375654812542201,2,7.0,0,0,0,2,6,0
DLTR,-5.103504003376758e-06,0.0194460809148652,-0.0409258985655128,135.65335261487314,6.0348610251544885,135.74179323940578,50.9126051091058,147.7230746651821,123.58363056456416,2279847.963800905,-0.3455033884568236,-0.7049676204517488,2,7.0,0,0,0,2,6,0
DOC,-0.0009367596319285,0.0186967766694551,-0.185127616964327,19.36100388709596,0.7704525914113699,19.36952087376111,44.7782648725244,20.901909069918705,17.82009870427322,4779502.714932127,-2.9812118712748985,-1.9260105953897133,0,6.0,0,0,0,0,7,0
